Total Score,Feasibility,Generation,Input,Variant
20.9711,Infeasible,99,2,6
27.0,Feasible,99,2,6
,Infeasible,99,2,6
8.0,Infeasible,99,2,6
6.0,Infeasible,99,2,6
-36.3689,Infeasible,99,2,6
4.0,Infeasible,99,2,6
7.0,Infeasible,99,2,6
-32.270399999999995,Infeasible,99,2,6
12.0,Infeasible,99,2,6
-36.4944,Infeasible,99,2,6
23.0,Feasible,99,2,6
2.0,Infeasible,99,2,6
-35.9025,Infeasible,99,2,6
20.9711,Infeasible,99,2,6
8.0,Infeasible,99,2,6
,Infeasible,99,2,6
8.0,Infeasible,99,2,6
23.0,Feasible,99,2,6
,Infeasible,99,2,6
-212.02890000000002,Infeasible,99,2,6
17.0,Feasible,99,2,6
-110.0,Infeasible,99,2,6
-31.0,Infeasible,99,2,6
11.0,Feasible,99,2,6
4.0,Infeasible,99,2,6
8.0,Infeasible,99,2,6
12.0,Feasible,99,2,6
,Infeasible,99,2,6
2.0,Infeasible,99,2,6
-218.49439999999998,Infeasible,99,2,6
-110.0,Infeasible,99,2,6
8.0,Infeasible,99,2,6
11.0,Feasible,99,2,6
8.0,Infeasible,99,2,6
12.0,Infeasible,100,2,6
23.0,Feasible,100,2,6
20.9711,Infeasible,100,2,6
-31.028899999999993,Infeasible,100,2,6
7.0,Infeasible,100,2,6
11.0,Feasible,100,2,6
8.0,Infeasible,100,2,6
27.0,Feasible,100,2,6
-105.0,Infeasible,100,2,6
7.0,Infeasible,100,2,6
10.0,Feasible,100,2,6
7.0,Infeasible,100,2,6
4.0,Infeasible,100,2,6
-106.5625,Infeasible,100,2,6
11.0,Feasible,100,2,6
,Infeasible,100,2,6
11.0,Feasible,100,2,6
-110.5625,Infeasible,100,2,6
2.0,Infeasible,100,2,6
6.135100000000001,Infeasible,100,2,6
6.0,Infeasible,100,2,6
11.0,Feasible,100,2,6
8.0,Infeasible,100,2,6
-36.3689,Infeasible,100,2,6
12.0,Feasible,100,2,6
-38.0,Infeasible,100,2,6
5.0,Infeasible,100,2,6
-108.2209,Infeasible,100,2,6
,Infeasible,100,2,6
12.0,Feasible,100,2,6
6.0,Infeasible,100,2,6
0.0,Infeasible,100,2,6
20.9711,Infeasible,100,2,6
12.0,Feasible,100,2,6
12.0,Feasible,100,2,6
12.0,Infeasible,100,2,6
-33.13290000000001,Infeasible,100,2,6
8.0,Infeasible,100,2,6
27.0,Feasible,100,2,6
7.0,Infeasible,101,2,6
1.9974999999999987,Infeasible,101,2,6
,Infeasible,101,2,6
12.0,Feasible,101,2,6
20.9711,Infeasible,101,2,6
12.0,Feasible,101,2,6
,Infeasible,101,2,6
-212.02890000000002,Infeasible,101,2,6
-108.2209,Infeasible,101,2,6
,Infeasible,101,2,6
19.0,Infeasible,101,2,6
27.0,Feasible,101,2,6
12.0,Feasible,101,2,6
,Infeasible,101,2,6
12.0,Feasible,101,2,6
20.9711,Infeasible,101,2,6
11.0,Feasible,101,2,6
4.0,Infeasible,101,2,6
-32.270399999999995,Infeasible,101,2,6
-36.3689,Infeasible,101,2,6
5.9990999999999985,Infeasible,101,2,6
11.0,Feasible,101,2,6
21.0,Feasible,101,2,6
2.0,Infeasible,101,2,6
-110.5625,Infeasible,101,2,6
11.0,Feasible,101,2,6
-106.5625,Infeasible,101,2,6
8.0,Infeasible,101,2,6
23.0,Feasible,101,2,6
-29.0,Infeasible,101,2,6
,Infeasible,101,2,6
12.0,Feasible,101,2,6
-31.792100000000005,Infeasible,101,2,6
-32.270399999999995,Infeasible,101,2,6
-31.792100000000005,Infeasible,101,2,6
,Infeasible,101,2,6
8.0,Infeasible,101,2,6
27.0,Feasible,101,2,6
,Infeasible,101,2,6
12.0,Feasible,101,2,6
12.0,Feasible,101,2,6
20.9711,Infeasible,102,2,6
12.0,Feasible,102,2,6
17.0,Feasible,102,2,6
12.0,Feasible,102,2,6
12.0,Feasible,102,2,6
11.0,Feasible,102,2,6
12.0,Feasible,102,2,6
2.0,Infeasible,102,2,6
3.0,Infeasible,102,2,6
2.0,Infeasible,102,2,6
-31.864900000000006,Infeasible,102,2,6
12.0,Feasible,102,2,6
11.0,Feasible,102,2,6
8.0,Infeasible,102,2,6
19.0,Infeasible,102,2,6
5.9990999999999985,Infeasible,102,2,6
7.0,Infeasible,102,2,6
20.9711,Infeasible,102,2,6
10.0,Feasible,102,2,6
12.0,Feasible,102,2,6
7.0,Infeasible,102,2,6
,Infeasible,102,2,6
4.0,Infeasible,102,2,6
8.0,Infeasible,102,2,6
19.0,Infeasible,102,2,6
23.0,Feasible,102,2,6
8.0,Infeasible,102,2,6
12.0,Feasible,102,2,6
12.0,Feasible,102,2,6
-108.2209,Infeasible,103,2,6
12.0,Feasible,103,2,6
7.0,Infeasible,103,2,6
23.0,Feasible,103,2,6
12.0,Feasible,103,2,6
12.0,Infeasible,103,2,6
20.9711,Infeasible,103,2,6
20.9711,Infeasible,103,2,6
8.0,Infeasible,103,2,6
,Infeasible,103,2,6
12.0,Feasible,103,2,6
12.0,Feasible,103,2,6
0.0,Infeasible,103,2,6
-33.14489999999999,Infeasible,103,2,6
8.0,Infeasible,103,2,6
12.0,Feasible,103,2,6
7.0,Infeasible,103,2,6
10.0,Feasible,103,2,6
11.0,Feasible,103,2,6
12.0,Feasible,103,2,6
27.0,Feasible,103,2,6
8.0,Infeasible,103,2,6
7.0,Infeasible,103,2,6
12.0,Feasible,103,2,6
20.9711,Infeasible,103,2,6
,Infeasible,103,2,6
7.0,Infeasible,103,2,6
-32.02889999999999,Infeasible,103,2,6
12.0,Feasible,103,2,6
,Infeasible,103,2,6
-108.2209,Infeasible,103,2,6
11.0,Feasible,103,2,6
-35.0,Infeasible,103,2,6
10.0,Feasible,103,2,6
12.0,Feasible,103,2,6
12.0,Feasible,103,2,6
7.0,Infeasible,103,2,6
23.0,Feasible,103,2,6
4.0,Infeasible,103,2,6
-31.0,Infeasible,103,2,6
-3.0,Infeasible,103,2,6
8.0,Infeasible,104,2,6
12.0,Feasible,104,2,6
-31.792100000000005,Infeasible,104,2,6
,Infeasible,104,2,6
12.0,Feasible,104,2,6
8.0,Infeasible,104,2,6
6.0,Infeasible,104,2,6
-35.5184,Infeasible,104,2,6
12.0,Feasible,104,2,6
-33.4884,Infeasible,104,2,6
19.0,Infeasible,104,2,6
12.0,Feasible,104,2,6
12.0,Feasible,104,2,6
20.9711,Infeasible,104,2,6
8.0,Infeasible,104,2,6
11.0,Feasible,104,2,6
12.0,Feasible,104,2,6
-31.792100000000005,Infeasible,104,2,6
-29.0,Infeasible,104,2,6
,Infeasible,104,2,6
-114.0009,Infeasible,104,2,6
11.0,Feasible,104,2,6
5.9990999999999985,Infeasible,104,2,6
8.0,Infeasible,104,2,6
-32.02889999999999,Infeasible,104,2,6
27.0,Feasible,104,2,6
10.0,Feasible,104,2,6
27.0,Feasible,104,2,6
8.0,Infeasible,104,2,6
8.0,Infeasible,104,2,6
,Infeasible,104,2,6
7.0,Infeasible,104,2,6
-36.3689,Infeasible,105,2,6
8.0,Infeasible,105,2,6
7.0,Infeasible,105,2,6
7.0,Infeasible,105,2,6
12.0,Feasible,105,2,6
20.9711,Infeasible,105,2,6
12.0,Infeasible,105,2,6
5.9990999999999985,Infeasible,105,2,6
7.0,Infeasible,105,2,6
,Infeasible,105,2,6
-29.0,Infeasible,105,2,6
27.0,Feasible,105,2,6
20.9711,Infeasible,105,2,6
12.0,Feasible,105,2,6
,Infeasible,105,2,6
-29.291600000000003,Infeasible,105,2,6
17.0,Feasible,105,2,6
-35.0,Infeasible,105,2,6
8.0,Infeasible,105,2,6
4.0,Infeasible,105,2,6
6.0,Infeasible,105,2,6
5.9711,Infeasible,105,2,6
12.0,Feasible,105,2,6
27.0,Feasible,105,2,6
12.0,Feasible,105,2,6
12.0,Feasible,105,2,6
12.0,Feasible,105,2,6
-33.4884,Infeasible,105,2,6
6.0,Infeasible,105,2,6
,Infeasible,105,2,6
8.0,Infeasible,105,2,6
-31.0,Infeasible,105,2,6
11.0,Feasible,105,2,6
,Infeasible,105,2,6
-29.0,Infeasible,105,2,6
8.0,Infeasible,105,2,6
12.0,Feasible,105,2,6
4.989999999999998,Infeasible,105,2,6
8.0,Infeasible,105,2,6
11.0,Feasible,105,2,6
-31.8836,Infeasible,105,2,6
8.0,Infeasible,105,2,6
-31.8836,Infeasible,105,2,6
21.0,Feasible,105,2,6
-35.0,Infeasible,105,2,6
12.0,Feasible,106,2,6
21.0,Feasible,106,2,6
10.0,Feasible,106,2,6
-30.8836,Infeasible,106,2,6
12.0,Feasible,106,2,6
12.0,Feasible,106,2,6
-35.02889999999999,Infeasible,106,2,6
17.0,Feasible,106,2,6
6.0,Infeasible,106,2,6
11.0,Feasible,106,2,6
23.0,Feasible,106,2,6
8.0,Infeasible,106,2,6
7.0,Infeasible,106,2,6
12.0,Infeasible,106,2,6
6.135100000000001,Infeasible,106,2,6
-105.0,Infeasible,106,2,6
7.0,Infeasible,106,2,6
19.0,Infeasible,106,2,6
12.0,Feasible,106,2,6
12.0,Feasible,106,2,6
20.9711,Infeasible,106,2,6
21.0,Feasible,106,2,6
-29.291600000000003,Infeasible,106,2,6
,Infeasible,106,2,6
,Infeasible,106,2,6
27.0,Feasible,106,2,6
12.0,Feasible,106,2,6
,Infeasible,107,2,6
-29.291600000000003,Infeasible,107,2,6
-39.0,Infeasible,107,2,6
21.0,Feasible,107,2,6
7.0,Infeasible,107,2,6
-108.0,Infeasible,107,2,6
11.0,Feasible,107,2,6
12.0,Feasible,107,2,6
6.9990999999999985,Infeasible,107,2,6
12.0,Feasible,107,2,6
12.0,Feasible,107,2,6
12.0,Feasible,107,2,6
-111.60839999999999,Infeasible,107,2,6
23.0,Feasible,107,2,6
12.0,Feasible,107,2,6
6.0,Infeasible,107,2,6
0.0,Infeasible,107,2,6
19.0,Infeasible,107,2,6
23.0,Feasible,107,2,6
19.0,Infeasible,107,2,6
12.0,Feasible,107,2,6
12.0,Feasible,107,2,6
19.0,Infeasible,107,2,6
8.0,Infeasible,107,2,6
7.0,Infeasible,107,2,6
-364.24,Infeasible,107,2,6
-113.0,Infeasible,107,2,6
12.0,Feasible,107,2,6
12.0,Feasible,107,2,6
-36.3689,Infeasible,107,2,6
12.0,Feasible,107,2,6
20.9711,Infeasible,107,2,6
19.0,Infeasible,107,2,6
8.0,Infeasible,107,2,6
12.0,Feasible,107,2,6
19.0,Infeasible,108,2,6
8.0,Infeasible,108,2,6
11.0,Feasible,108,2,6
20.9711,Infeasible,108,2,6
12.0,Feasible,108,2,6
12.0,Feasible,108,2,6
-31.792100000000005,Infeasible,108,2,6
12.0,Feasible,108,2,6
6.0,Infeasible,108,2,6
-35.5184,Infeasible,108,2,6
8.0,Infeasible,108,2,6
,Infeasible,108,2,6
-31.8836,Infeasible,108,2,6
17.0,Feasible,108,2,6
11.0,Feasible,108,2,6
-106.5625,Infeasible,108,2,6
11.0,Feasible,108,2,6
-110.5625,Infeasible,108,2,6
10.0,Feasible,108,2,6
-110.5625,Infeasible,108,2,6
12.0,Feasible,108,2,6
7.0,Infeasible,108,2,6
1.9974999999999987,Infeasible,108,2,6
-29.0,Infeasible,108,2,6
,Infeasible,108,2,6
6.0,Infeasible,108,2,6
5.9711,Infeasible,108,2,6
8.0,Infeasible,109,2,6
12.0,Infeasible,109,2,6
19.0,Infeasible,109,2,6
12.0,Feasible,109,2,6
5.9990999999999985,Infeasible,109,2,6
7.0,Infeasible,109,2,6
7.0,Infeasible,109,2,6
12.0,Feasible,109,2,6
-29.0,Infeasible,109,2,6
8.0,Infeasible,109,2,6
-33.02889999999999,Infeasible,109,2,6
20.9711,Infeasible,109,2,6
8.0,Infeasible,109,2,6
7.0,Infeasible,109,2,6
20.9711,Infeasible,109,2,6
12.0,Feasible,109,2,6
5.0,Infeasible,109,2,6
12.0,Feasible,109,2,6
-33.0,Infeasible,109,2,6
20.9711,Infeasible,109,2,6
-31.792100000000005,Infeasible,109,2,6
12.0,Feasible,109,2,6
23.0,Feasible,109,2,6
12.0,Feasible,109,2,6
12.0,Feasible,109,2,6
-212.02890000000002,Infeasible,109,2,6
,Infeasible,109,2,6
12.0,Feasible,109,2,6
12.0,Feasible,109,2,6
8.0,Infeasible,109,2,6
20.9711,Infeasible,109,2,6
20.9711,Infeasible,109,2,6
12.0,Feasible,109,2,6
23.0,Feasible,109,2,6
6.135100000000001,Infeasible,109,2,6
-36.0,Infeasible,109,2,6
12.0,Feasible,109,2,6
20.9711,Infeasible,109,2,6
12.0,Feasible,109,2,6
,Infeasible,110,2,6
12.0,Feasible,110,2,6
23.0,Feasible,110,2,6
12.0,Feasible,110,2,6
12.0,Feasible,110,2,6
4.0,Infeasible,110,2,6
8.0,Infeasible,110,2,6
20.9711,Infeasible,110,2,6
12.0,Feasible,110,2,6
-30.8836,Infeasible,110,2,6
10.0,Feasible,110,2,6
11.0,Feasible,110,2,6
-35.0,Infeasible,110,2,6
8.0,Infeasible,110,2,6
,Infeasible,110,2,6
20.9711,Infeasible,110,2,6
8.0,Infeasible,110,2,6
27.0,Feasible,110,2,6
8.0,Infeasible,110,2,6
12.0,Feasible,110,2,6
12.0,Feasible,110,2,6
12.0,Feasible,110,2,6
10.0,Feasible,110,2,6
-31.792100000000005,Infeasible,110,2,6
12.0,Feasible,110,2,6
4.0,Infeasible,110,2,6
6.0,Infeasible,110,2,6
11.0,Feasible,110,2,6
-30.0,Infeasible,110,2,6
10.0,Feasible,110,2,6
,Infeasible,110,2,6
17.0,Feasible,110,2,6
8.0,Infeasible,110,2,6
6.9990999999999985,Infeasible,110,2,6
,Infeasible,111,2,6
-29.64,Infeasible,111,2,6
-29.0,Infeasible,111,2,6
23.0,Feasible,111,2,6
12.0,Feasible,111,2,6
20.9711,Infeasible,111,2,6
10.0,Feasible,111,2,6
4.0,Infeasible,111,2,6
12.0,Feasible,111,2,6
20.9711,Infeasible,111,2,6
8.0,Infeasible,111,2,6
-113.59289999999999,Infeasible,111,2,6
20.9711,Infeasible,111,2,6
8.0,Infeasible,111,2,6
,Infeasible,111,2,6
12.0,Feasible,111,2,6
11.0,Feasible,111,2,6
6.0,Infeasible,111,2,6
5.0,Infeasible,111,2,6
6.135100000000001,Infeasible,111,2,6
11.0,Feasible,111,2,6
-31.8836,Infeasible,111,2,6
27.0,Feasible,111,2,6
12.0,Feasible,111,2,6
-109.25,Infeasible,111,2,6
11.0,Feasible,111,2,6
5.9990999999999985,Infeasible,111,2,6
20.9711,Infeasible,111,2,6
19.0,Infeasible,111,2,6
23.0,Feasible,111,2,6
12.0,Feasible,111,2,6
8.0,Infeasible,111,2,6
12.0,Feasible,111,2,6
12.0,Feasible,111,2,6
12.0,Feasible,111,2,6
,Infeasible,111,2,6
20.9711,Infeasible,111,2,6
20.9711,Infeasible,111,2,6
8.0,Infeasible,111,2,6
20.9711,Infeasible,111,2,6
23.0,Feasible,111,2,6
7.0,Infeasible,112,2,6
11.0,Feasible,112,2,6
5.9990999999999985,Infeasible,112,2,6
23.0,Feasible,112,2,6
7.0,Infeasible,112,2,6
10.0,Feasible,112,2,6
8.0,Infeasible,112,2,6
12.0,Feasible,112,2,6
-108.2209,Infeasible,112,2,6
11.0,Feasible,112,2,6
20.9711,Infeasible,112,2,6
12.0,Feasible,112,2,6
8.0,Feasible,112,2,6
-29.0,Infeasible,112,2,6
,Infeasible,112,2,6
-31.792100000000005,Infeasible,112,2,6
7.0,Infeasible,112,2,6
-31.028899999999993,Infeasible,112,2,6
-35.5184,Infeasible,112,2,6
,Infeasible,112,2,6
-106.5625,Infeasible,112,2,6
11.0,Feasible,112,2,6
-31.8836,Infeasible,112,2,6
12.0,Feasible,112,2,6
-35.0,Infeasible,112,2,6
21.0,Feasible,112,2,6
12.0,Feasible,112,2,6
11.0,Feasible,112,2,6
-36.0,Infeasible,112,2,6
7.0,Infeasible,112,2,6
12.0,Feasible,112,2,6
20.9711,Infeasible,112,2,6
12.0,Feasible,112,2,6
11.0,Feasible,112,2,6
-29.0,Infeasible,112,2,6
11.0,Feasible,112,2,6
5.9990999999999985,Infeasible,112,2,6
12.0,Feasible,112,2,6
4.0,Infeasible,112,2,6
19.0,Infeasible,112,2,6
11.0,Feasible,113,2,6
20.9711,Infeasible,113,2,6
8.0,Infeasible,113,2,6
7.0,Infeasible,113,2,6
12.0,Feasible,113,2,6
21.0,Feasible,113,2,6
21.0,Feasible,113,2,6
,Infeasible,113,2,6
11.0,Feasible,113,2,6
6.0,Infeasible,113,2,6
11.0,Feasible,113,2,6
12.0,Feasible,113,2,6
12.0,Feasible,113,2,6
-29.64,Infeasible,113,2,6
,Infeasible,113,2,6
7.0,Infeasible,113,2,6
12.0,Feasible,113,2,6
12.0,Feasible,113,2,6
12.0,Feasible,113,2,6
-31.792100000000005,Infeasible,113,2,6
12.0,Feasible,113,2,6
12.0,Feasible,113,2,6
-31.792100000000005,Infeasible,113,2,6
5.9990999999999985,Infeasible,113,2,6
11.0,Feasible,113,2,6
7.0,Infeasible,113,2,6
8.0,Infeasible,113,2,6
12.0,Feasible,113,2,6
-29.64,Infeasible,113,2,6
-115.2209,Infeasible,113,2,6
-31.792100000000005,Infeasible,113,2,6
,Infeasible,113,2,6
-36.4944,Infeasible,113,2,6
12.0,Infeasible,113,2,6
-36.4944,Infeasible,113,2,6
2.0,Infeasible,113,2,6
19.0,Infeasible,113,2,6
12.0,Feasible,113,2,6
20.9711,Infeasible,113,2,6
12.0,Feasible,114,2,6
8.0,Infeasible,114,2,6
12.0,Feasible,114,2,6
6.0,Infeasible,114,2,6
-106.5625,Infeasible,114,2,6
11.0,Feasible,114,2,6
-108.2209,Infeasible,114,2,6
23.0,Feasible,114,2,6
8.0,Infeasible,114,2,6
7.0,Infeasible,114,2,6
12.0,Feasible,114,2,6
10.0,Feasible,114,2,6
-30.0,Infeasible,114,2,6
-37.0,Infeasible,114,2,6
11.0,Feasible,114,2,6
8.0,Infeasible,114,2,6
8.0,Infeasible,114,2,6
-36.3689,Infeasible,114,2,6
-106.5625,Infeasible,114,2,6
8.0,Infeasible,114,2,6
12.0,Infeasible,114,2,6
-36.4944,Infeasible,114,2,6
12.0,Feasible,114,2,6
12.0,Feasible,114,2,6
,Infeasible,114,2,6
20.9711,Infeasible,114,2,6
6.4816,Infeasible,114,2,6
2.0,Infeasible,114,2,6
6.0,Infeasible,114,2,6
11.0,Feasible,114,2,6
12.0,Feasible,114,2,6
8.0,Infeasible,114,2,6
2.9974999999999987,Infeasible,114,2,6
12.0,Feasible,114,2,6
12.0,Feasible,114,2,6
8.0,Infeasible,114,2,6
8.0,Infeasible,115,2,6
-32.02889999999999,Infeasible,115,2,6
-33.02889999999999,Infeasible,115,2,6
20.9711,Infeasible,115,2,6
23.0,Feasible,115,2,6
-106.5625,Infeasible,115,2,6
7.0,Infeasible,115,2,6
19.0,Infeasible,115,2,6
7.0,Infeasible,115,2,6
4.989999999999998,Infeasible,115,2,6
11.0,Feasible,115,2,6
-31.0,Infeasible,115,2,6
12.0,Feasible,115,2,6
27.0,Feasible,115,2,6
8.0,Infeasible,115,2,6
8.0,Infeasible,115,2,6
7.0,Infeasible,115,2,6
23.0,Feasible,115,2,6
8.0,Infeasible,115,2,6
,Infeasible,115,2,6
6.135100000000001,Infeasible,115,2,6
2.0,Infeasible,115,2,6
-108.2209,Infeasible,115,2,6
,Infeasible,115,2,6
8.0,Infeasible,115,2,6
11.0,Feasible,115,2,6
7.0,Infeasible,115,2,6
12.0,Feasible,115,2,6
11.0,Feasible,115,2,6
5.9990999999999985,Infeasible,115,2,6
-30.0,Infeasible,115,2,6
10.0,Feasible,115,2,6
8.0,Infeasible,115,2,6
10.0,Feasible,115,2,6
7.0,Infeasible,115,2,6
8.0,Infeasible,115,2,6
12.0,Feasible,115,2,6
20.9711,Infeasible,115,2,6
12.0,Feasible,115,2,6
8.0,Infeasible,116,2,6
19.0,Infeasible,116,2,6
12.0,Feasible,116,2,6
12.0,Feasible,116,2,6
11.0,Feasible,116,2,6
-31.792100000000005,Infeasible,116,2,6
12.0,Feasible,116,2,6
20.9711,Infeasible,116,2,6
11.0,Feasible,116,2,6
6.135100000000001,Infeasible,116,2,6
-36.0,Infeasible,116,2,6
20.9711,Infeasible,116,2,6
11.0,Feasible,116,2,6
11.0,Feasible,116,2,6
20.9711,Infeasible,116,2,6
20.9711,Infeasible,116,2,6
-36.0,Infeasible,116,2,6
6.135100000000001,Infeasible,116,2,6
7.0,Infeasible,116,2,6
8.0,Infeasible,116,2,6
23.0,Feasible,116,2,6
20.9711,Infeasible,116,2,6
27.0,Feasible,116,2,6
-115.0,Infeasible,116,2,6
8.0,Infeasible,116,2,6
19.0,Infeasible,116,2,6
,Infeasible,116,2,6
8.0,Infeasible,116,2,6
20.9711,Infeasible,116,2,6
20.9711,Infeasible,116,2,6
19.0,Infeasible,116,2,6
27.0,Feasible,116,2,6
20.9711,Infeasible,116,2,6
12.0,Feasible,116,2,6
12.0,Feasible,116,2,6
12.0,Feasible,116,2,6
10.0,Feasible,116,2,6
7.0,Infeasible,116,2,6
8.0,Infeasible,117,2,6
,Infeasible,117,2,6
8.0,Infeasible,117,2,6
7.0,Infeasible,117,2,6
10.0,Feasible,117,2,6
27.0,Feasible,117,2,6
7.0,Infeasible,117,2,6
11.0,Feasible,117,2,6
12.0,Feasible,117,2,6
8.0,Infeasible,117,2,6
27.0,Feasible,117,2,6
12.0,Feasible,117,2,6
20.9711,Infeasible,117,2,6
12.0,Feasible,117,2,6
11.0,Feasible,117,2,6
6.0,Infeasible,117,2,6
7.0,Infeasible,117,2,6
11.0,Feasible,117,2,6
-38.0,Infeasible,117,2,6
-110.5625,Infeasible,117,2,6
10.0,Feasible,117,2,6
7.0,Infeasible,117,2,6
2.0,Infeasible,117,2,6
6.135100000000001,Infeasible,117,2,6
19.0,Infeasible,117,2,6
8.0,Infeasible,117,2,6
20.9711,Infeasible,117,2,6
20.9711,Infeasible,117,2,6
6.0,Infeasible,117,2,6
-29.0,Infeasible,117,2,6
,Infeasible,117,2,6
,Infeasible,117,2,6
8.0,Infeasible,117,2,6
12.0,Feasible,117,2,6
12.0,Feasible,117,2,6
11.0,Feasible,117,2,6
23.0,Feasible,117,2,6
17.0,Feasible,117,2,6
-35.0,Infeasible,117,2,6
-106.5625,Infeasible,117,2,6
-33.02889999999999,Infeasible,117,2,6
8.0,Infeasible,118,2,6
6.9990999999999985,Infeasible,118,2,6
7.0,Infeasible,118,2,6
-31.792100000000005,Infeasible,118,2,6
,Infeasible,118,2,6
12.0,Feasible,118,2,6
12.0,Feasible,118,2,6
12.0,Feasible,118,2,6
2.0,Infeasible,118,2,6
-218.49439999999998,Infeasible,118,2,6
12.0,Feasible,118,2,6
7.0,Infeasible,118,2,6
-112.0009,Infeasible,118,2,6
4.989999999999998,Infeasible,118,2,6
7.0,Infeasible,118,2,6
12.0,Feasible,118,2,6
-29.0,Infeasible,118,2,6
12.0,Feasible,118,2,6
12.0,Feasible,118,2,6
7.0,Infeasible,118,2,6
10.0,Feasible,118,2,6
7.0,Infeasible,118,2,6
7.0,Infeasible,118,2,6
12.0,Feasible,118,2,6
12.0,Feasible,118,2,6
6.0,Infeasible,118,2,6
7.0,Infeasible,118,2,6
7.0,Infeasible,118,2,6
5.0,Infeasible,118,2,6
12.0,Feasible,118,2,6
,Infeasible,118,2,6
8.0,Infeasible,118,2,6
-32.5625,Infeasible,118,2,6
12.0,Feasible,118,2,6
20.9711,Infeasible,118,2,6
12.0,Feasible,118,2,6
12.0,Feasible,118,2,6
,Infeasible,118,2,6
10.0,Feasible,118,2,6
7.0,Infeasible,118,2,6
-428.0,Infeasible,0,3,6
13.0,Feasible,0,3,6
16.0,Infeasible,0,3,6
-17.0,Infeasible,0,3,6
-528.0,Infeasible,0,3,6
-489.0,Infeasible,0,3,6
-105.0,Infeasible,0,3,6
-99.0,Infeasible,0,3,6
-527.0,Infeasible,0,3,6
-625.5749,Infeasible,0,3,6
-468.0,Infeasible,0,3,6
-208.25,Infeasible,0,3,6
-499.6989,Infeasible,0,3,6
-22.0,Infeasible,0,3,6
-526.1369,Infeasible,0,3,6
-335.0,Infeasible,0,3,6
-475.0,Infeasible,0,3,6
-103.0,Infeasible,0,3,6
-104.0,Infeasible,0,3,6
-605.3225,Infeasible,0,3,6
-343.0,Infeasible,0,3,6
15.0,Feasible,0,3,6
-107.1449,Infeasible,0,3,6
11.0,Infeasible,0,3,6
-104.0,Infeasible,0,3,6
-495.41089999999997,Infeasible,0,3,6
-427.0225,Infeasible,0,3,6
4.0,Infeasible,0,3,6
-105.0,Infeasible,0,3,6
-573.0,Infeasible,0,3,6
-519.0,Infeasible,0,3,6
-527.0,Infeasible,0,3,6
-523.1449,Infeasible,0,3,6
-807.0,Infeasible,0,3,6
-51.0,Infeasible,0,3,6
-104.0,Infeasible,0,3,6
-476.25,Infeasible,0,3,6
-98.0,Infeasible,0,3,6
8.0,Infeasible,1,3,6
8.0,Infeasible,1,3,6
-25.0,Infeasible,1,3,6
-25.0,Infeasible,1,3,6
-22.0,Infeasible,1,3,6
26.0,Feasible,1,3,6
-51.0,Infeasible,1,3,6
-51.0,Infeasible,1,3,6
7.0,Infeasible,1,3,6
-517.0,Infeasible,1,3,6
-58.0,Infeasible,1,3,6
-105.0,Infeasible,1,3,6
-56.0,Infeasible,1,3,6
-517.5864,Infeasible,1,3,6
9.0,Infeasible,1,3,6
-100.0,Infeasible,1,3,6
-95.04839999999999,Infeasible,1,3,6
-107.1449,Infeasible,1,3,6
-100.0,Infeasible,1,3,6
-100.0,Infeasible,1,3,6
-104.0,Infeasible,1,3,6
-104.0,Infeasible,1,3,6
-529.0,Infeasible,1,3,6
4.0,Infeasible,1,3,6
-198.0,Infeasible,1,3,6
-343.0,Infeasible,1,3,6
-500.0,Infeasible,1,3,6
-355.0,Infeasible,1,3,6
-355.0,Infeasible,1,3,6
-407.25,Infeasible,1,3,6
-58.0,Infeasible,1,3,6
-424.3225,Infeasible,1,3,6
13.0,Feasible,2,3,6
13.0,Feasible,2,3,6
4.0,Infeasible,2,3,6
4.0,Infeasible,2,3,6
-14.0,Infeasible,2,3,6
3.0,Infeasible,2,3,6
16.0,Infeasible,2,3,6
3.0,Infeasible,2,3,6
3.0,Infeasible,2,3,6
16.0,Infeasible,2,3,6
-25.0,Infeasible,2,3,6
12.0,Feasible,2,3,6
-51.0,Infeasible,2,3,6
-20.0,Infeasible,2,3,6
-99.0,Infeasible,2,3,6
-58.0,Infeasible,2,3,6
-58.0,Infeasible,2,3,6
-100.0,Infeasible,2,3,6
-100.0,Infeasible,2,3,6
-99.0,Infeasible,2,3,6
-100.0,Infeasible,2,3,6
-517.0,Infeasible,2,3,6
-98.0,Infeasible,2,3,6
-369.0,Infeasible,2,3,6
,Infeasible,2,3,6
-102.2209,Infeasible,2,3,6
-102.2209,Infeasible,2,3,6
-56.0,Infeasible,2,3,6
23.0,Infeasible,2,3,6
21.0,Infeasible,2,3,6
-200.0,Infeasible,2,3,6
26.0,Infeasible,2,3,6
-519.0,Infeasible,2,3,6
-113.0,Infeasible,2,3,6
-98.0,Infeasible,2,3,6
-104.0,Infeasible,2,3,6
-93.3364,Infeasible,2,3,6
-101.0,Infeasible,2,3,6
-99.0,Infeasible,2,3,6
13.0,Feasible,3,3,6
13.0,Feasible,3,3,6
13.0,Feasible,3,3,6
8.0,Infeasible,3,3,6
8.0,Infeasible,3,3,6
19.0,Infeasible,3,3,6
-93.0,Infeasible,3,3,6
4.0,Infeasible,3,3,6
-14.0,Infeasible,3,3,6
-14.0,Infeasible,3,3,6
-14.0,Infeasible,3,3,6
-14.0,Infeasible,3,3,6
14.0,Infeasible,3,3,6
15.0,Feasible,3,3,6
15.0,Feasible,3,3,6
